pind,nstep,position,velocity,acceleration
0,13206,[-953.19801238  600.74403031 -839.2347966 ],[-11685.11243855  -8030.45711971 -17610.64692273],-82427944.17194226
0,13207,[-953.19801238  600.74403031 -839.2347966 ],[-13065.46845088 -13266.09290478 -12863.41375741],-34508900.30805508
0,13208,[-953.19801238  600.74403031 -839.2347966 ],[-12350.00180811 -17608.50295868  -7113.55947027],17886666.069254078
0,13209,[-953.19801238  600.74403031 -839.2347966 ],[ -9605.72577327 -20515.52017185  -1033.89457664],68606900.87098442
0,13210,[-953.19801238  600.74403031 -839.2347966 ],[ -5141.77705406 -21615.97405066   4646.80768019],111598717.9802139
0,13211,[-953.19801238  600.74403031 -839.2347966 ],[   521.84880752 -20756.07802768   9233.62850947],141590646.53938526
0,13212,[-953.19801238  600.74403031 -839.2347966 ],[  6710.68197453 -18018.4651401   12154.07523087],154720829.17523175
0,13213,[-953.19801238  600.74403031 -839.2347966 ],[ 12672.42437334 -13713.23270113  13032.81999553],149043559.97042876
0,13214,[-953.19801238  600.74403031 -839.2347966 ],[17666.01693589 -8343.11563242 11742.38005662],124839814.06373763
0,13215,[-953.19801238  600.74403031 -839.2347966 ],[21052.97753585 -2546.76730126  8423.31793324],84674014.99895103
0,13216,[-953.19801238  600.74403031 -839.2347966 ],[22379.98384615  2974.24607018  3471.46443641],33175157.75734073
0,13217,[-953.19801238  600.74403031 -839.2347966 ],[21442.20703768  7537.55537457 -2506.7821103 ],-23444420.21157265
0,13218,[-953.19801238  600.74403031 -839.2347966 ],[18318.35677233 10562.85040151 -8766.55529524],-78096256.6339209
0,13219,[-953.19801238  600.74403031 -839.2347966 ],[ 13370.6484387   11646.66239301 -14515.88352154],-123692708.34069629
0,13220,[-953.19801238  600.74403031 -839.2347966 ],[  7206.5035597   10620.2695014  -19015.03082247],-154103621.9749984
0,13221,[-953.19801238  600.74403031 -839.2347966 ],[   604.28315061   7582.22624586 -21671.01716676],-165055510.22728175
0,13222,[-953.19801238  600.74403031 -839.2347966 ],[ -5587.8944826    2898.04253538 -22115.34967441],-154804440.83024472
0,13223,[-953.19801238  600.74403031 -839.2347966 ],[-10565.32766219  -2837.49043451 -20255.61172569],-124435829.48961625
0,13224,[-953.19801238  600.74403031 -839.2347966 ],[-13674.48393113  -8874.05087243 -16294.58537334],-77728906.72349799
0,13225,[-953.19801238  600.74403031 -839.2347966 ],[-14499.80272369 -14406.63476418 -10713.23113818],-20632969.814026818
0,13226,[-953.19801238  600.74403031 -839.2347966 ],[-12918.90577042 -18687.6611961   -4216.76179952],39522423.83161815
0,13227,[-953.19801238  600.74403031 -839.2347966 ],[ -9120.86831565 -21131.53369618   2352.51431978],94950936.36926253
0,13228,[-953.19801238  600.74403031 -839.2347966 ],[ -3586.23451183 -21395.0500519    8125.85943705],138365845.09569937
0,13229,[-953.19801238  600.74403031 -839.2347966 ],[  2969.47072452 -19422.99299068  12326.83077301],163892630.90874967
0,13230,[-953.19801238  600.74403031 -839.2347966 ],[  9683.58128501 -15454.99803844  14379.89933986],167852764.01223284
0,13231,[-953.19801238  600.74403031 -839.2347966 ],[15656.15069092 -9995.0870059  13992.42287816],149314235.14757124
0,13232,[-953.19801238  600.74403031 -839.2347966 ],[20068.61417155 -3748.68398195 11198.37036309],110311587.01592748
0,13233,[-953.19801238  600.74403031 -839.2347966 ],[22295.94524076  2465.56233457  6358.19514294],55683276.730234586
0,13234,[-953.19801238  600.74403031 -839.2347966 ],[21997.24746154  7819.50880526   114.78405742],-7467444.480611266
0,13235,[-953.19801238  600.74403031 -839.2347966 ],[19171.68283297 11583.28464267 -6689.53777131],-70639115.71430644
0,13236,[-953.19801238  600.74403031 -839.2347966 ],[ 14169.71550141  13224.73443175 -13124.86561459],-125049183.28892617
0,13237,[-953.19801238  600.74403031 -839.2347966 ],[  7654.29038553  12488.32457014 -18299.64211487],-162885627.89702126
0,13238,[-953.19801238  600.74403031 -839.2347966 ],[   513.70039779   9441.95628398 -21483.14553526],-178514749.6935189
0,13239,[-953.19801238  600.74403031 -839.2347966 ],[ -6262.87746391   4481.57652387 -22207.68074298],-169414446.54252368
0,13240,[-953.19801238  600.74403031 -839.2347966 ],[-11727.6565609   -1712.70969886 -20337.17972392],-136619477.42456234
0,13241,[-953.19801238  600.74403031 -839.2347966 ],[-15110.74434018  -8267.70475132 -16093.41861672],-84577194.48217176
0,13242,[-953.19801238  600.74403031 -839.2347966 ],[-15929.56517489 -14243.5654708  -10035.05260112],-20470520.867750064
0,13243,[-953.19801238  600.74403031 -839.2347966 ],[-14056.73364464 -18774.37147238  -2988.84540856],46820788.25630137
0,13244,[-953.19801238  600.74403031 -839.2347966 ],[ -9739.49005976 -21197.6007194    4061.38841064],107931089.62198684
0,13245,[-953.19801238  600.74403031 -839.2347966 ],[ -3569.57452701 -21150.67782935  10114.38588478],154247888.31880203
0,13246,[-953.19801238  600.74403031 -839.2347966 ],[  3593.21827251 -18621.28526182  14298.36832058],179069819.98791564
0,13247,[-953.19801238  600.74403031 -839.2347966 ],[ 10735.78191135 -13947.46972367  16001.19513536],178564090.97118407
0,13248,[-953.19801238  600.74403031 -839.2347966 ],[16831.09616477 -7770.59119279 14962.8370192 ],152382856.33527744
0,13249,[-953.19801238  600.74403031 -839.2347966 ],[20983.88708343  -948.5996679  11316.65611242],103819772.96668164
0,13250,[-953.19801238  600.74403031 -839.2347966 ],[22562.27911452  5559.57553663  5574.25165236],39459800.777056165
0,13251,[-953.19801238  600.74403031 -839.2347966 ],[21296.48410426 10824.78329383 -1444.02721254],-31644875.25628874
0,13252,[-953.19801238  600.74403031 -839.2347966 ],[17328.95618312 14077.79059116 -8724.05721728],-99188198.02865809
0,13253,[-953.19801238  600.74403031 -839.2347966 ],[ 11205.29386525  14822.62067033 -15202.87578224],-153091557.94657215
0,13254,[-953.19801238  600.74403031 -839.2347966 ],[  3802.44024973  12917.707897   -19922.59113566],-185071340.38798738
0,13255,[-953.19801238  600.74403031 -839.2347966 ],[ -3798.65707282   8610.94861224 -22170.44224523],-190027433.06382835
0,13256,[-953.19801238  600.74403031 -839.2347966 ],[-10476.57079935   2517.85559716 -21585.03061433],-166947843.16317317
0,13257,[-953.19801238  600.74403031 -839.2347966 ],[-15240.75677096  -4460.81348903 -18214.5553554 ],-119104649.29029067
0,13258,[-953.19801238  600.74403031 -839.2347966 ],[-17381.13749194 -11273.56941048 -12518.79659659],-53509518.02469053
0,13259,[-953.19801238  600.74403031 -839.2347966 ],[-16572.97005201 -16882.90552949  -5311.82857059],20204185.998424236
0,13260,[-953.19801238  600.74403031 -839.2347966 ],[-12924.32062326 -20429.403678     2350.98902542],91216235.7185593
0,13261,[-953.19801238  600.74403031 -839.2347966 ],[ -6962.38920097 -21364.86017114   9328.64250781],149048285.55745742
0,13262,[-953.19801238  600.74403031 -839.2347966 ],[   438.79698796 -19533.12975694  14569.18791989],185029654.7230592
0,13263,[-953.19801238  600.74403031 -839.2347966 ],[  8181.09485329 -15189.85056021  17273.82161451],193557446.63326234
0,13264,[-953.19801238  600.74403031 -839.2347966 ],[15100.34407394 -8962.67698511 17022.17906397],172981230.516413
0,13265,[-953.19801238  600.74403031 -839.2347966 ],[20138.319879   -1760.31769484 13839.114109  ],125949395.12642017
0,13266,[-953.19801238  600.74403031 -839.2347966 ],[22503.638397    5356.92334595  8193.97511922],59132962.95005711
0,13267,[-953.19801238  600.74403031 -839.2347966 ],[21797.68721433 11328.65688461   933.17192242],-17648779.5668012
0,13268,[-953.19801238  600.74403031 -839.2347966 ],[18085.72455987 15248.74649013 -6844.63099332],-92799066.361551
0,13269,[-953.19801238  600.74403031 -839.2347966 ],[ 11899.13367543  16502.51014154 -13953.06464085],-154664772.11083728
0,13270,[-953.19801238  600.74403031 -839.2347966 ],[  4163.17306773  14867.92336158 -19297.54337408],-193399015.1926386
0,13271,[-953.19801238  600.74403031 -839.2347966 ],[ -3943.07414881  10563.94678267 -22041.78729097],-202656180.41338924
0,13272,[-953.19801238  600.74403031 -839.2347966 ],[-11172.89232361   4232.68801393 -21736.3837994 ],-180745454.37004167
0,13273,[-953.19801238  600.74403031 -839.2347966 ],[-16410.74187201  -3149.83490541 -18391.58228675],-130946238.71009083
0,13274,[-953.19801238  600.74403031 -839.2347966 ],[-18847.5747324  -10425.46645574 -12484.17454041],-60920821.509745196
0,13275,[-953.19801238  600.74403031 -839.2347966 ],[-18104.29344599 -16442.79076546  -4894.88094511],18582032.16035472
0,13276,[-953.19801238  600.74403031 -839.2347966 ],[-14287.79021515 -20246.40128043   3219.5763697 ],95412580.77095248
0,13277,[-953.19801238  600.74403031 -839.2347966 ],[ -7975.30986281 -21230.0365798   10604.23759418],157812008.80838498
0,13278,[-953.19801238  600.74403031 -839.2347966 ],[  -130.65935612 -19228.1492265   16105.52676103],196116262.6673942
0,13279,[-953.19801238  600.74403031 -839.2347966 ],[  8037.41016291 -14535.86021958  18857.38808982],204201737.97565988
0,13280,[-953.19801238  600.74403031 -839.2347966 ],[15256.32925547 -7860.0060381  18420.94415808],180472977.31409293
0,13281,[-953.19801238  600.74403031 -839.2347966 ],[20384.51972566  -211.87706016 14855.23029795],128204761.75462462
0,13282,[-953.19801238  600.74403031 -839.2347966 ],[22590.59585502  7242.6985376   8709.70200411],55151903.234006196
0,13283,[-953.19801238  600.74403031 -839.2347966 ],[21489.51234039 13356.041438     940.80992109],-27527087.865712106
0,13284,[-953.19801238  600.74403031 -839.2347966 ],[17213.59398283 17171.28750881 -7235.0961004 ],-106897958.93891123
0,13285,[-953.19801238  600.74403031 -839.2347966 ],[ 10403.66992204  18071.92478088 -14530.68983215],-170248101.5198673
0,13286,[-953.19801238  600.74403031 -839.2347966 ],[  2115.81212807  15886.91241885 -19788.68278172],-207196444.84927973
0,13287,[-953.19801238  600.74403031 -839.2347966 ],[ -6345.8506622   10932.84187477 -22162.67184451],-211541569.75669387
0,13288,[-953.19801238  600.74403031 -839.2347966 ],[-13642.44228584   3979.43834765 -21250.2629413 ],-182414790.59098
0,13289,[-953.19801238  600.74403031 -839.2347966 ],[-18619.63713993  -3864.8266924  -17160.04972336],-124429871.35231191
0,13290,[-953.19801238  600.74403031 -839.2347966 ],[-20492.35843933 -11332.9774771  -10502.93967046],-46818032.484997
0,13291,[-953.19801238  600.74403031 -839.2347966 ],[-18965.44831168 -17212.95247899  -2305.88996997],38172753.19143791
0,13292,[-953.19801238  600.74403031 -839.2347966 ],[-14276.25804923 -20551.03533992   6144.38203488],117229756.56106941
0,13293,[-953.19801238  600.74403031 -839.2347966 ],[ -7157.4036606  -20805.81261721  13506.61234465],177971359.7157161
0,13294,[-953.19801238  600.74403031 -839.2347966 ],[  1273.83846862 -17928.31225928  18604.53613082],210781053.23067427
0,13295,[-953.19801238  600.74403031 -839.2347966 ],[  9685.23896589 -12361.7768406   20620.45758594],210285012.43175665
0,13296,[-953.19801238  600.74403031 -839.2347966 ],[16735.12229791 -4967.70829045 19228.42486093],176247083.3003383
0,13297,[-953.19801238  600.74403031 -839.2347966 ],[21283.00386994  3107.58541054 14646.4208826 ],113697039.30079557
0,13298,[-953.19801238  600.74403031 -839.2347966 ],[22572.84913644 10606.6582168   7601.84739968],32246131.662624154
0,13299,[-953.19801238  600.74403031 -839.2347966 ],[20360.38307009 16351.29768837  -783.10780411],-55311651.65891152
0,13300,[-953.19801238  600.74403031 -839.2347966 ],[14962.9141201  19423.88948629 -9168.89605922],-134936723.74971473
0,13301,[-953.19801238  600.74403031 -839.2347966 ],[  7219.07708835  19314.9613307  -16211.28085731],-193595925.79365936
0,13302,[-953.19801238  600.74403031 -839.2347966 ],[ -1641.25644647  16014.88090509 -20774.59213522],-221508338.37059033
0,13303,[-953.19801238  600.74403031 -839.2347966 ],[-10198.74204903  10031.32321697 -22111.04023277],-213937140.06384343
0,13304,[-953.19801238  600.74403031 -839.2347966 ],[-17081.55024208   2321.04098518 -19979.42858505],-172070204.82637152
0,13305,[-953.19801238  600.74403031 -839.2347966 ],[-21191.61983143  -5861.39676282 -14687.48846711],-102751739.733668
0,13306,[-953.19801238  600.74403031 -839.2347966 ],[-21879.16280564 -13174.77052891  -7051.26840444],-17188574.355435047
0,13307,[-953.19801238  600.74403031 -839.2347966 ],[-19040.02226682 -18420.81055495   1726.69486058],70978513.47057712
0,13308,[-953.19801238  600.74403031 -839.2347966 ],[-13127.11109308 -20744.90639973  10247.01843611],147822779.34366065
0,13309,[-953.19801238  600.74403031 -839.2347966 ],[ -5078.63051992 -19770.59907853  17142.14427662],201212014.32875344
0,13310,[-953.19801238  600.74403031 -839.2347966 ],[  3826.31419647 -15649.83449602  21303.01254878],222623617.90986976
0,13311,[-953.19801238  600.74403031 -839.2347966 ],[12165.44942857 -9029.17917017 22061.57915282],208478380.80257496
0,13312,[-953.19801238  600.74403031 -839.2347966 ],[18595.85063927  -943.6918832  19297.97976376],160760030.26741084
0,13313,[-953.19801238  600.74403031 -839.2347966 ],[22067.06146253  7343.59783781 13457.63642596],86780270.58154966
0,13314,[-953.19801238  600.74403031 -839.2347966 ],[21991.76119204 14534.01220082  5478.61714724],-1882506.762293815
0,13315,[-953.19801238  600.74403031 -839.2347966 ],[18347.19882609 19491.18778889 -3358.53219023],-91114059.14865208
0,13316,[-953.19801238  600.74403031 -839.2347966 ],[ 11688.95433659  21417.84220385 -11635.40079614],-166456112.23753616
0,13317,[-953.19801238  600.74403031 -839.2347966 ],[  3069.15903706  19986.90164976 -18021.93150474],-215494882.48834682
0,13318,[-953.19801238  600.74403031 -839.2347966 ],[ -6133.16329052  15406.06650047 -21486.8433308 ],-230058058.1895574
0,13319,[-953.19801238  600.74403031 -839.2347966 ],[-14442.15423602   8399.52815086 -21459.03361433],-207724773.6372721
0,13320,[-953.19801238  600.74403031 -839.2347966 ],[-20531.58992658    100.22003585 -17917.55511178],-152235892.26407182
0,13321,[-953.19801238  600.74403031 -839.2347966 ],[-23440.09334807  -8136.2051456  -11399.04467092],-72712585.53723682
0,13322,[-953.19801238  600.74403031 -839.2347966 ],[-22718.7476834  -14962.76057871  -2920.03291934],18033641.61672289
0,13323,[-953.19801238  600.74403031 -839.2347966 ],[-18493.26338921 -19270.26618556   6179.39517281],105637107.35469921
0,13324,[-953.19801238  600.74403031 -839.2347966 ],[-11438.38474928 -20367.88323982  14450.50685981],176371965.99830663
0,13325,[-953.19801238  600.74403031 -839.2347966 ],[ -2671.67229409 -18084.79932936  20573.84060675],219167811.37962314
0,13326,[-953.19801238  600.74403031 -839.2347966 ],[  6418.72607889 -12783.89376121  23576.0883148 ],227259959.32454914
0,13327,[-953.19801238  600.74403031 -839.2347966 ],[14388.68528206 -5294.34998467 22986.52842227],199248980.07929057
0,13328,[-953.19801238  600.74403031 -839.2347966 ],[19963.19014483  3221.16091808 18908.564091  ],139362621.56925526
0,13329,[-953.19801238  600.74403031 -839.2347966 ],[22237.27784264 11444.32687009 11998.93531797],56852192.44516956
0,13330,[-953.19801238  600.74403031 -839.2347966 ],[20822.25637635 18099.71105109  3360.78954794],-35375536.65708101
0,13331,[-953.19801238  600.74403031 -839.2347966 ],[15914.30013249 22147.25890522 -5632.35581419],-122698906.09663738
0,13332,[-953.19801238  600.74403031 -839.2347966 ],[  8271.39215192  22943.16093597 -13554.42678483],-191072699.51420084
0,13333,[-953.19801238  600.74403031 -839.2347966 ],[  -903.67107992  20346.84477678 -19150.95906467],-229376580.79597247
0,13334,[-953.19801238  600.74403031 -839.2347966 ],[-10159.35003155  14755.62409988 -21533.06677919],-231391973.7908988
0,13335,[-953.19801238  600.74403031 -839.2347966 ],[-18036.14222065   7054.07065443 -20312.34685047],-196919804.72736552
0,13336,[-953.19801238  600.74403031 -839.2347966 ],[-23305.19343502  -1522.88079966 -15659.9479535 ],-131726280.35917486
0,13337,[-953.19801238  600.74403031 -839.2347966 ],[-25160.24261166  -9594.48052203  -8283.28578398],-46376229.41606914
0,13338,[-953.19801238  600.74403031 -839.2347966 ],[-23333.93729528 -15867.5225335     678.64571154],45657632.90957475
0,13339,[-953.19801238  600.74403031 -839.2347966 ],[-18128.13674465 -19350.1774704    9830.9960413 ],130145013.76560919
0,13340,[-953.19801238  600.74403031 -839.2347966 ],[-10360.81855022 -19505.18047107  17745.32447684],194182954.86072376
0,13341,[-953.19801238  600.74403031 -839.2347966 ],[ -1239.55311691 -16320.42254066  23190.22418123],228031635.83292297
0,13342,[-953.19801238  600.74403031 -839.2347966 ],[  7821.62636675 -10295.0409115   25327.79708569],226529487.09139273
0,13343,[-953.19801238  600.74403031 -839.2347966 ],[15416.65444243 -2352.10971104 23842.07418791],189875701.89193106
0,13344,[-953.19801238  600.74403031 -839.2347966 ],[20361.38000377  6304.90624029 18981.72060104],123618139.03358479
0,13345,[-953.19801238  600.74403031 -839.2347966 ],[21874.96852716 14371.2666365  11515.04622579],37839713.0846346
0,13346,[-953.19801238  600.74403031 -839.2347966 ],[19702.27401165 20631.89479694  2606.92277294],-54317362.88760903
0,13347,[-953.19801238  600.74403031 -839.2347966 ],[14158.48929374 24139.29206046 -6363.38956138],-138594617.94778025
0,13348,[-953.19801238  600.74403031 -839.2347966 ],[  6085.8229888   24355.69395496 -14015.44916729],-201816657.62345085
0,13349,[-953.19801238  600.74403031 -839.2347966 ],[ -3276.51661681  21240.40881008 -19177.62782661],-234058490.14022225
0,13350,[-953.19801238  600.74403031 -839.2347966 ],[-12491.1524609   15266.77716472 -21060.81263276],-230365896.10228282
0,13351,[-953.19801238  600.74403031 -839.2347966 ],[-20154.7810386   7358.6847693 -19371.7943753],-191590714.4426718
0,13352,[-953.19801238  600.74403031 -839.2347966 ],[-25119.19077012  -1251.46960014 -14354.06535235],-124110243.2879409
0,13353,[-953.19801238  600.74403031 -839.2347966 ],[-26661.63996938  -9222.8317919   -6752.5521512 ],-38561229.98142436
0,13354,[-953.19801238  600.74403031 -839.2347966 ],[-24581.39525237 -15325.95800796   2295.09712702],52006117.92520203
0,13355,[-953.19801238  600.74403031 -839.2347966 ],[-19216.35439461 -18637.80301797  11429.68042467],134126021.44411738
0,13356,[-953.19801238  600.74403031 -839.2347966 ],[-11384.50715239 -18676.07680137  19280.3433308 ],195796181.05549315
0,13357,[-953.19801238  600.74403031 -839.2347966 ],[ -2260.59021297 -15455.90560594  24677.73219957],228097923.48550498
0,13358,[-953.19801238  600.74403031 -839.2347966 ],[ 6796.17388356 -9469.79241196 26832.20642036],226419102.41321254
0,13359,[-953.19801238  600.74403031 -839.2347966 ],[14440.20375645 -1602.69188372 25447.7845202 ],191100746.82209358
0,13360,[-953.19801238  600.74403031 -839.2347966 ],[19535.20756996  7001.58358784 20757.61130611],127375095.33790343
0,13361,[-953.19801238  600.74403031 -839.2347966 ],[21319.30925026 15104.08576639 13480.63390293],44602542.007537976
0,13362,[-953.19801238  600.74403031 -839.2347966 ],[19516.9829964  21543.81383761  4708.91406873],-45058156.34661767
0,13363,[-953.19801238  600.74403031 -839.2347966 ],[14382.11951443 25398.72735305 -4257.40015359],-128371587.04926868
0,13364,[-953.19801238  600.74403031 -839.2347966 ],[  6663.56220877  26115.39323703 -12102.98426837],-192963932.64132905
0,13365,[-953.19801238  600.74403031 -839.2347966 ],[ -2506.34775529  23591.44087277 -17688.31250345],-229247749.1017094
0,13366,[-953.19801238  600.74403031 -839.2347966 ],[-11786.06238216  18197.92654819 -20209.62813343],-231992865.6715634
0,13367,[-953.19801238  600.74403031 -839.2347966 ],[-19832.55305438  10732.53372563 -19306.65507389],-201162266.80572033
0,13368,[-953.19801238  600.74403031 -839.2347966 ],[-25503.86899699   2303.31012211 -15107.45172792],-141782898.5650326
0,13369,[-953.19801238  600.74403031 -839.2347966 ],[-28020.88109356  -5842.38780817  -8207.87388549],-62925302.41423783
0,13370,[-953.19801238  600.74403031 -839.2347966 ],[-27066.02049386 -12513.22915102    412.2308754 ],23871514.99240899
0,13371,[-953.19801238  600.74403031 -839.2347966 ],[-22812.46602019 -16755.1249728    9528.5587069 ],106338861.84179427
0,13372,[-953.19801238  600.74403031 -839.2347966 ],[-15887.69003335 -17985.04840544  17850.67667993],173119399.6708601
0,13373,[-953.19801238  600.74403031 -839.2347966 ],[ -7279.96639476 -16059.22396632  24211.65140143],215193090.96487638
0,13374,[-953.19801238  600.74403031 -839.2347966 ],[  1800.19098896 -11273.92902895  27736.62205105],227003934.59303522
0,13375,[-953.19801238  600.74403031 -839.2347966 ],[10086.63590647 -4308.0468623  27962.7901972 ],207161122.9375843
0,13376,[-953.19801238  600.74403031 -839.2347966 ],[16430.18307867  3879.14595661 24895.1625537 ],158588679.30516785
0,13377,[-953.19801238  600.74403031 -839.2347966 ],[19953.75505426 12180.16790391 18994.90041906],88089299.38957143
0,13378,[-953.19801238  600.74403031 -839.2347966 ],[20169.99805544 19485.44924908 11106.1010937 ],5406075.0296439435
0,13379,[-953.19801238  600.74403031 -839.2347966 ],[17046.962784   24826.36962753  2332.76135057],-78075881.7860088
0,13380,[-953.19801238  600.74403031 -839.2347966 ],[11012.90016791 27499.17417913 -6116.96359905],-150851565.40220302
0,13381,[-953.19801238  600.74403031 -839.2347966 ],[  2896.8281978   27156.52382118 -13096.97705656],-202901799.25281584
0,13382,[-953.19801238  600.74403031 -839.2347966 ],[ -6190.21836748  23856.17996696 -17675.57852862],-227176164.13204262
0,13383,[-953.19801238  600.74403031 -839.2347966 ],[-15016.83481413  18058.29395736 -19253.06261228],-220665411.1661909
0,13384,[-953.19801238  600.74403031 -839.2347966 ],[-22408.5285373   10566.27417094 -17631.82958507],-184792343.0791993
0,13385,[-953.19801238  600.74403031 -839.2347966 ],[-27409.38116985   2414.30896444 -13034.61224514],-125021315.81385556
0,13386,[-953.19801238  600.74403031 -839.2347966 ],[-29402.65862644  -5283.11927449  -6071.47732444],-49831936.414845854
0,13387,[-953.19801238  600.74403031 -839.2347966 ],[-28177.23499495 -11493.23532292   2341.17325709],30635590.78724229
0,13388,[-953.19801238  600.74403031 -839.2347966 ],[-23938.52879863 -15408.34631301  11102.49201187],105967654.90807119
0,13389,[-953.19801238  600.74403031 -839.2347966 ],[-17269.36829019 -16546.70769907  19075.75791515],166729012.71111977
0,13390,[-953.19801238  600.74403031 -839.2347966 ],[ -9048.5638948  -14799.62993575  25241.92893515],205520109.88473743
0,13391,[-953.19801238  600.74403031 -839.2347966 ],[  -336.74455339 -10426.0005379   28833.68338833],217795483.53525218
0,13392,[-953.19801238  600.74403031 -839.2347966 ],[ 7757.67902793 -4002.88857885 29429.8497399 ],202360589.53302526
0,13393,[-953.19801238  600.74403031 -839.2347966 ],[14216.14750716  3656.71939759 26999.37911385],161461711.9805715
0,13394,[-953.19801238  600.74403031 -839.2347966 ],[18234.08834216 11607.84349533 21893.40292342],100448520.87510107
0,13395,[-953.19801238  600.74403031 -839.2347966 ],[19317.0503143  18887.56236798 14790.36443784],27074049.303451374
0,13396,[-953.19801238  600.74403031 -839.2347966 ],[17338.63075128 24627.20295892  6603.03995851],-49460489.07542454
0,13397,[-953.19801238  600.74403031 -839.2347966 ],[12553.92363301 28151.35951385 -1640.52504384],-119617677.95669706
0,13398,[-953.19801238  600.74403031 -839.2347966 ],[ 5565.65215104 29054.51577294 -8926.76439212],-174706787.04937232
0,13399,[-953.19801238  600.74403031 -839.2347966 ],[ -2755.17467141  27248.26750412 -14379.5944244 ],-208020670.5612935
0,13400,[-953.19801238  600.74403031 -839.2347966 ],[-11385.10076526  22973.45344069 -17360.71921396],-215748152.3462267
0,13401,[-953.19801238  600.74403031 -839.2347966 ],[-19283.52558067  16772.8149613  -17536.51853742],-197460620.3853051
0,13402,[-953.19801238  600.74403031 -839.2347966 ],[-25525.41616712   9423.43703736 -14907.34469199],-156047264.6612543
0,13403,[-953.19801238  600.74403031 -839.2347966 ],[-29410.65558194   1835.28454435  -9799.76037027],-97130985.37038858
0,13404,[-953.19801238  600.74403031 -839.2347966 ],[-30536.50534675  -5069.38338221  -2824.14138465],-28146244.12023486
0,13405,[-953.19801238  600.74403031 -839.2347966 ],[-28828.96459752 -10475.26621273   5198.90615433],42688518.730670325
0,13406,[-953.19801238  600.74403031 -839.2347966 ],[-24535.74263087 -13771.91952826  13337.11061858],107330549.16643514
0,13407,[-953.19801238  600.74403031 -839.2347966 ],[-18186.45490514 -14616.75012721  20659.08809836],158732193.1431732
0,13408,[-953.19801238  600.74403031 -839.2347966 ],[-10526.13049976 -12958.76057044  26345.58713828],191508110.13448435
0,13409,[-953.19801238  600.74403031 -839.2347966 ],[-2428.79401809 -9026.44171201 29783.39025927],202433412.04177406
0,13410,[-953.19801238  600.74403031 -839.2347966 ],[ 5200.2581421  -3287.17781076 30629.59007052],190726304.00474498
0,13411,[-953.19801238  600.74403031 -839.2347966 ],[11522.97467098  3613.80105075 28840.32848855],158067913.22185394
0,13412,[-953.19801238  600.74403031 -839.2347966 ],[15857.09337633 10927.4606937  24664.11682366],108352967.63372712
0,13413,[-953.19801238  600.74403031 -839.2347966 ],[17745.77230551 17880.81748525 18603.7513173 ],47216973.22961649
0,13414,[-953.19801238  600.74403031 -839.2347966 ],[17002.21669126 23755.37111092 11352.84646812],-18588890.356119007
0,13415,[-953.19801238  600.74403031 -839.2347966 ],[13725.72174231 27957.3184352   3714.45962452],-81912373.72379063
0,13416,[-953.19801238  600.74403031 -839.2347966 ],[ 8287.39031333 30074.05051218 -3489.02153192],-135958285.72448322
0,13417,[-953.19801238  600.74403031 -839.2347966 ],[ 1285.85652694 29912.99343548 -9504.15115654],-175038344.65983754
0,13418,[-953.19801238  600.74403031 -839.2347966 ],[ -6523.2693081   27519.81678925 -13722.46891273],-195228145.87600935
0,13419,[-953.19801238  600.74403031 -839.2347966 ],[-14315.93689531  23173.40302215 -15736.42693393],-194816689.68018234
0,13420,[-953.19801238  600.74403031 -839.2347966 ],[-21293.79297961  17355.86129985 -15371.36151982],-174446402.10750315
0,13421,[-953.19801238  600.74403031 -839.2347966 ],[-26770.18249757  10698.51526652 -12693.44522553],-136909737.9490562
0,13422,[-953.19801238  600.74403031 -839.2347966 ],[-30236.70812019   3909.20812294  -7995.58721955],-86663140.56540786
0,13423,[-953.19801238  600.74403031 -839.2347966 ],[-31404.2384432   -2309.1527367   -1763.60507805],-29188258.075341124
0,13424,[-953.19801238  600.74403031 -839.2347966 ],[-30217.76376494  -7336.39638955   5374.91520857],29661866.956563696
0,13425,[-953.19801238  600.74403031 -839.2347966 ],[-26848.12939307 -10697.79444303  12715.43583662],84240859.29665506
0,13426,[-953.19801238  600.74403031 -839.2347966 ],[-21664.85181649 -12104.30386365  19548.91324728],129581939.41454664
0,13427,[-953.19801238  600.74403031 -839.2347966 ],[-15193.97680272 -11468.31561771  25233.53279305],161771875.3443457
0,13428,[-953.19801238  600.74403031 -839.2347966 ],[-8064.75125169 -8897.34722116 29256.80042038],178230638.77569273
0,13429,[-953.19801238  600.74403031 -839.2347966 ],[ -949.45177654 -4670.46448919 31280.79189604],177882486.8787995
0,13430,[-953.19801238  600.74403031 -839.2347966 ],[ 5498.3636305    797.45328732 31166.68913354],161195385.17593545
0,13431,[-953.19801238  600.74403031 -839.2347966 ],[10701.5215862   6999.16204667 28978.21397728],130078948.89244647
0,13432,[-953.19801238  600.74403031 -839.2347966 ],[14207.79451925 13382.42356711 24966.0446339 ],87656823.3263682
0,13433,[-953.19801238  600.74403031 -839.2347966 ],[15725.75457372 19397.76573663 19536.50977576],37949001.361715905
0,13434,[-953.19801238  600.74403031 -839.2347966 ],[15145.83190838 24543.2393293  13208.32006843],-14498066.633705001
0,13435,[-953.19801238  600.74403031 -839.2347966 ],[12545.57001357 28403.20543714  6561.50209397],-65006547.37018312
0,13436,[-953.19801238  600.74403031 -839.2347966 ],[ 8178.74906556 30678.9707656    183.31106639],-109170523.7002849
